id,sortOrder,arabic,arabicPlain,transliteration,translationEn,translationUr,wordType,gender,pluralForm,rootLetters,topicCategories,chapterIntroduced,frequencyInQuran,imageKey,suggestedFilename
cmq6hkx6c00f0145kmhs6mww8,452,وَصَلَ,وصل,waṣala,"he arrived, he reached",وہ پہنچا,VERB_PAST,,,و ص ل,verbs|travel,3,9,images/words/cmq6hkx6c00f0145kmhs6mww8.jpg,452-wa-ala.jpg
cmq6hkx6c00f1145kgtx9lx3o,453,أَنْفَقَ,انفق,anfaqa,he spent (in charity),اس نے خرچ کیا,VERB_PAST,,,ن ف ق,verbs|worship|quranic,3,90,images/words/cmq6hkx6c00f1145kgtx9lx3o.jpg,453-anfaqa.jpg
cmq6hkx6c00f2145koutv1698,454,فَعَلَ,فعل,fa'ala,"he did, he acted",اس نے کیا,VERB_PAST,,,ف ع ل,verbs,2,72,images/words/cmq6hkx6c00f2145koutv1698.jpg,454-fa-ala.jpg
cmq6hkx6c00f3145k8s9ybk3d,455,يَعْلَمُ,يعلم,ya'lamu,he knows (present tense),وہ جانتا ہے,VERB_PRESENT,,,ع ل م,verbs|quranic,2,187,images/words/cmq6hkx6c00f3145k8s9ybk3d.jpg,455-ya-lamu.jpg
cmq6hkx6c00f4145kmsoqyo82,456,يَقُولُ,يقول,yaqūlu,he says (present tense),وہ کہتا ہے,VERB_PRESENT,,,ق و ل,verbs,2,285,images/words/cmq6hkx6c00f4145kmsoqyo82.jpg,456-yaq-lu.jpg
cmq6hkx6c00f5145k1yholm9b,457,يُرِيدُ,يريد,yurīdu,"he wants, he wills (present tense)",وہ چاہتا ہے,VERB_PRESENT,,,ر و د,verbs|quranic,3,139,images/words/cmq6hkx6c00f5145k1yholm9b.jpg,457-yur-du.jpg
cmq6hkx6c00f6145k1ttqyvqw,458,يَشَاءُ,يشاء,yashā'u,"he wills, as He wills",وہ چاہتا ہے (جیسے اللہ چاہے),VERB_PRESENT,,,ش ي أ,verbs|quranic,3,148,images/words/cmq6hkx6c00f6145k1ttqyvqw.jpg,458-yash-u.jpg
cmq6hkx6c00f7145kvh3ocg9g,459,يَعْبُدُونَ,يعبدون,ya'budūn,they worship (present tense plural),وہ عبادت کرتے ہیں,VERB_PRESENT,,,ع ب د,verbs|worship|quranic,2,28,images/words/cmq6hkx6c00f7145kvh3ocg9g.jpg,459-ya-bud-n.jpg
cmq6hkx6c00f8145kegfwcszx,460,نَسْتَعِينُ,نستعين,nasta'īn,we seek help (present tense plural),ہم مدد مانگتے ہیں,VERB_PRESENT,,,ع و ن,verbs|worship|quranic,1,3,images/words/cmq6hkx6c00f8145kegfwcszx.jpg,460-nasta-n.jpg
cmq6hkx6c00f9145kb119pbu7,461,قَرْيَة,قرية,qarya,"village, town",گاؤں، قریہ,NOUN,FEMININE,قُرًى,ق ر ي,travel,4,56,images/words/cmq6hkx6c00f9145kb119pbu7.jpg,461-qarya.jpg
cmq6hkx6c00fa145kdiz5v5ky,462,مَكَّة,مكة,makka,Makkah,مکہ,PROPER_NOUN,FEMININE,,,travel|worship|masjid,4,2,images/words/cmq6hkx6c00fa145kdiz5v5ky.jpg,462-makka.jpg
cmq6hkx6c00fb145kf0wdfp1h,463,مَدِينَة الْمُنَوَّرَة,مدينة المنورة,madīnat al-munawwara,Madinah al-Munawwarah,مدینہ منورہ,PROPER_NOUN,FEMININE,,,travel|worship|masjid,5,0,images/words/cmq6hkx6c00fb145kf0wdfp1h.jpg,463-mad-nat-al-munawwara.jpg
cmq6hkx6c00fc145kcn9abh1l,464,شَارِع,شارع,shāri',"street, road",سڑک، گلی,NOUN,MASCULINE,شَوَارِع,ش ر ع,travel,3,0,images/words/cmq6hkx6c00fc145kcn9abh1l.jpg,464-sh-ri.jpg
cmq6hkx6c00fd145ktumnjsei,465,سَيَّارَة,سيارة,sayyāra,"car, vehicle",گاڑی,NOUN,FEMININE,سَيَّارَات,س ي ر,travel,4,0,images/words/cmq6hkx6c00fd145ktumnjsei.jpg,465-sayy-ra.jpg
cmq6hkx6c00fe145ks9gu3ch2,466,طَيَّارَة,طيارة,ṭayyāra,airplane,ہوائی جہاز,NOUN,FEMININE,طَيَّارَات,ط ي ر,travel,5,0,images/words/cmq6hkx6c00fe145ks9gu3ch2.jpg,466-ayy-ra.jpg
cmq6hkx6c00ff145kq1mkiknz,467,مَطَار,مطار,maṭār,airport,ہوائی اڈہ,NOUN,MASCULINE,مَطَارَات,ط ي ر,travel,5,0,images/words/cmq6hkx6c00ff145kq1mkiknz.jpg,467-ma-r.jpg
cmq6hkx6c00fg145ka41xwblk,468,رِحْلَة,رحلة,riḥla,"trip, journey",سفر، سیاحت,NOUN,FEMININE,رِحَلَات,ر ح ل,travel,4,1,images/words/cmq6hkx6c00fg145ka41xwblk.jpg,468-ri-la.jpg
cmq6hkx6c00fh145kopfv5lni,469,رَاحِلَة,راحلة,rāḥila,"riding animal, mount",سواری,NOUN,FEMININE,رَوَاحِل,ر ح ل,travel,5,3,images/words/cmq6hkx6c00fh145kopfv5lni.jpg,469-r-ila.jpg
cmq6hkx6c00fi145k5c9v3p2l,470,رَحَلَ,رحل,raḥala,"he traveled, he departed",وہ روانہ ہوا,VERB_PAST,,,ر ح ل,travel|verbs,4,1,images/words/cmq6hkx6c00fi145k5c9v3p2l.jpg,470-ra-ala.jpg
cmq6hkx6c00fj145kbhe9vv02,471,عَادَ,عاد,'āda,"he returned, he came back",وہ واپس آیا,VERB_PAST,,,ع و د,travel|verbs,3,44,images/words/cmq6hkx6c00fj145kbhe9vv02.jpg,471-da.jpg
cmq6hkx6c00fk145ka11kpr58,472,حَدّ,حد,ḥadd,"border, limit, boundary",حد، سرحد,NOUN,MASCULINE,حُدُود,ح د د,travel,4,15,images/words/cmq6hkx6c00fk145ka11kpr58.jpg,472-add.jpg
cmq6hkx6c00fl145kfbf2iox7,473,وَجْهَة,وجهة,wajha,"destination, direction",منزل مقصود,NOUN,FEMININE,وِجْهَات,و ج ه,travel,4,0,images/words/cmq6hkx6c00fl145kfbf2iox7.jpg,473-wajha.jpg
cmq6hkx6c00fm145k5yzof3d0,474,مَحَطَّة,محطة,maḥaṭṭa,"station, stop",اسٹیشن، پڑاؤ,NOUN,FEMININE,مَحَطَّات,ح ط ط,travel,4,0,images/words/cmq6hkx6c00fm145k5yzof3d0.jpg,474-ma-a-a.jpg
cmq6hkx6c00fn145kc9devk9d,475,جِسْر,جسر,jisr,bridge,پل,NOUN,MASCULINE,جُسُور,ج س ر,travel,5,0,images/words/cmq6hkx6c00fn145kc9devk9d.jpg,475-jisr.jpg
cmq6hkx6c00fo145k32s6mlpd,476,سَبِيل,سبيل,sabīl,"way, path, means",راستہ، سبیل,NOUN,MASCULINE,سُبُل,س ب ل,travel|quranic,3,166,images/words/cmq6hkx6c00fo145k32s6mlpd.jpg,476-sab-l.jpg
cmq6hkx6c00fp145k7fdm0y9e,477,مَشَى,مشى,mashā,he walked,وہ چلا,VERB_PAST,,,م ش ي,travel|verbs,3,31,images/words/cmq6hkx6c00fp145k7fdm0y9e.jpg,477-mash.jpg
cmq6hkx6c00fq145k0ex1h45b,478,رَكِبَ,ركب,rakiba,"he rode, he mounted",اس نے سواری کی,VERB_PAST,,,ر ك ب,travel|verbs,4,14,images/words/cmq6hkx6c00fq145k0ex1h45b.jpg,478-rakiba.jpg
cmq6hkx6c00fr145kgeefecwz,479,أَقَامَ,اقام,aqāma,"he stayed, he established",وہ ٹھہرا,VERB_PAST,,,ق و م,travel|verbs,3,72,images/words/cmq6hkx6c00fr145kgeefecwz.jpg,479-aq-ma.jpg
cmq6hkx6c00fs145kqnwaoder,480,بَيَّتَ,بيت,bayyata,he spent the night,اس نے رات گزاری,VERB_PAST,,,ب ي ت,travel,5,4,images/words/cmq6hkx6c00fs145kqnwaoder.jpg,480-bayyata.jpg
cmq6hkx6c00ft145ksanixby0,481,مِنَارَة,منارة,manāra,minaret,مینار,NOUN,FEMININE,مَنَائِر,ن و ر,masjid,4,0,images/words/cmq6hkx6c00ft145ksanixby0.jpg,481-man-ra.jpg
cmq6hkx6c00fu145k4u8v86ok,482,مِحْرَاب,محراب,miḥrāb,"prayer niche, sanctuary",محراب,NOUN,MASCULINE,مَحَارِيب,ح ر ب,masjid,4,4,images/words/cmq6hkx6c00fu145k4u8v86ok.jpg,482-mi-r-b.jpg
cmq6hkx6c00fv145k7j33aq4f,483,مِنْبَر,منبر,minbar,"pulpit, minbar",منبر,NOUN,MASCULINE,مَنَابِر,ن ب ر,masjid,4,0,images/words/cmq6hkx6c00fv145k7j33aq4f.jpg,483-minbar.jpg
cmq6hkx6c00fw145kmlbcl85j,484,طَاهِر,طاهر,ṭāhir,"pure, clean",طاہر، پاک,ADJECTIVE,MASCULINE,طَاهِرُون,ط ه ر,masjid|worship,3,5,images/words/cmq6hkx6c00fw145kmlbcl85j.jpg,484-hir.jpg
cmq6hkx6c00fx145klbpv97qw,485,خُطْبَة,خطبة,khuṭba,"sermon, speech",خطبہ,NOUN,FEMININE,خُطَب,خ ط ب,masjid,4,0,images/words/cmq6hkx6c00fx145klbpv97qw.jpg,485-khu-ba.jpg
cmq6hkx6c00fy145kwgn4b1o7,486,حَلْقَة,حلقة,ḥalqa,"circle, study circle",حلقہ,NOUN,FEMININE,حَلَقَات,ح ل ق,masjid|school,4,0,images/words/cmq6hkx6c00fy145kwgn4b1o7.jpg,486-alqa.jpg
cmq6hkx6c00fz145krivp5g92,487,مُؤَذِّن,مؤذن,mu'adhdhin,"muezzin, caller to prayer",مؤذن,NOUN,MASCULINE,مُؤَذِّنُون,أ ذ ن,masjid,4,0,images/words/cmq6hkx6c00fz145krivp5g92.jpg,487-mu-adhdhin.jpg
cmq6hkx6c00g0145k0h6k79j5,488,صَحْن,صحن,ṣaḥn,courtyard,صحن,NOUN,MASCULINE,صُحُون,ص ح ن,masjid,4,0,images/words/cmq6hkx6c00g0145k0h6k79j5.jpg,488-a-n.jpg
cmq6hkx6c00g1145k8rt5fmvz,489,حَوْض,حوض,ḥawḍ,"basin, pool, pond",حوض,NOUN,MASCULINE,أَحْوَاض,ح و ض,masjid,4,1,images/words/cmq6hkx6c00g1145k8rt5fmvz.jpg,489-aw.jpg
cmq6hkx6d00g2145khujd6igz,490,جَامِع,جامع,jāmi',congregational mosque,جامع مسجد,NOUN,MASCULINE,جَوَامِع,ج م ع,masjid,3,0,images/words/cmq6hkx6d00g2145khujd6igz.jpg,490-j-mi.jpg
cmq6hkx6d00g3145kouadafgl,491,تَسْلِيم,تسليم,taslīm,"salutation, ending of prayer with salaam",سلام پھیرنا,NOUN,MASCULINE,,س ل م,masjid|worship,3,0,images/words/cmq6hkx6d00g3145kouadafgl.jpg,491-tasl-m.jpg
cmq6hkx6d00g4145krirz5m08,492,قِرَاءَة,قراءة,qirā'a,"recitation, reading",قراءت,NOUN,FEMININE,,ق ر أ,masjid|school|worship,2,3,images/words/cmq6hkx6d00g4145krirz5m08.jpg,492-qir-a.jpg
cmq6hkx6d00g5145kod4ij76w,493,مَسْجِد الْحَرَام,مسجد الحرام,masjid al-ḥarām,the Sacred Mosque (in Makkah),مسجد الحرام,PROPER_NOUN,MASCULINE,,,masjid|worship,5,10,images/words/cmq6hkx6d00g5145kod4ij76w.jpg,493-masjid-al-ar-m.jpg
cmq6hkx6d00g6145kgqhfj58g,494,مَسْجِد النَّبَوِيّ,مسجد النبوي,masjid al-nabawī,the Prophet's Mosque (in Madinah),مسجد نبوی,PROPER_NOUN,MASCULINE,,,masjid|worship,5,0,images/words/cmq6hkx6d00g6145kgqhfj58g.jpg,494-masjid-al-nabaw.jpg
cmq6hkx6d00g7145kc0nq8g22,495,تَفْسِير,تفسير,tafsīr,"Quranic commentary, interpretation",تفسیر,NOUN,MASCULINE,تَفَاسِير,ف س ر,masjid|school,5,1,images/words/cmq6hkx6d00g7145kc0nq8g22.jpg,495-tafs-r.jpg
cmq6hkx6d00g8145k4ng991i8,496,وُقُوف,وقوف,wuqūf,standing (at Arafah),وقوف (عرفہ),NOUN,MASCULINE,,و ق ف,masjid|worship,5,0,images/words/cmq6hkx6d00g8145k4ng991i8.jpg,496-wuq-f.jpg
cmq6hkx6d00g9145kco9k71qj,497,سَجَّادَة,سجادة,sajjāda,prayer mat,جائے نماز,NOUN,FEMININE,سَجَاجِيد,س ج د,masjid|worship,3,0,images/words/cmq6hkx6d00g9145kco9k71qj.jpg,497-sajj-da.jpg
cmq6hkx6d00ga145kr8l5ehom,498,رَمَضَان,رمضان,ramaḍān,Ramadan (the holy month),رمضان,PROPER_NOUN,MASCULINE,,ر م ض,masjid|worship,3,1,images/words/cmq6hkx6d00ga145kr8l5ehom.jpg,498-rama-n.jpg
cmq6hkx6d00gb145kezzbyyl9,499,لَيْلَة الْقَدْر,ليلة القدر,laylat al-qadr,the Night of Power,شب قدر,PROPER_NOUN,FEMININE,,,masjid|worship,5,3,images/words/cmq6hkx6d00gb145kezzbyyl9.jpg,499-laylat-al-qadr.jpg
cmq6hkx6d00gc145k195tszkm,500,إِعْتِكَاف,اعتكاف,i'tikāf,spiritual retreat in mosque,اعتکاف,NOUN,MASCULINE,,ع ك ف,masjid|worship,5,2,images/words/cmq6hkx6d00gc145k195tszkm.jpg,500-i-tik-f.jpg
cmq6hkx6d00gd145k156kq4jd,501,صَلَاةُ الْجَمَاعَة,صلاة الجماعة,ṣalāt al-jamā'a,congregational prayer,باجماعت نماز,NOUN,FEMININE,,ج م ع,masjid|worship,3,0,images/words/cmq6hkx6d00gd145k156kq4jd.jpg,501-al-t-al-jam-a.jpg
cmq6hkx6d00ge145kh12umaup,502,إِمَامَة,امامة,imāma,"leadership in prayer, imamate",امامت,NOUN,FEMININE,,أ م م,masjid,4,0,images/words/cmq6hkx6d00ge145kh12umaup.jpg,502-im-ma.jpg
cmq6hkx6d00gf145kq8jjumyp,503,أَلْفَاظ,الفاظ,alfāẓ,"words, utterances",الفاظ,NOUN,MASCULINE,,ل ف ظ,masjid|school,4,0,images/words/cmq6hkx6d00gf145kq8jjumyp.jpg,503-alf.jpg
cmq6hkx6d00gg145kdgpn8h8d,504,مَذْهَب,مذهب,madhhab,"school of law, legal doctrine",مذہب,NOUN,MASCULINE,مَذَاهِب,ذ ه ب,masjid|school,6,0,images/words/cmq6hkx6d00gg145kdgpn8h8d.jpg,504-madhhab.jpg
cmq6hkx6d00gh145k6io4sy5b,505,فَتْوَى,فتوى,fatwā,religious ruling,فتویٰ,NOUN,FEMININE,فَتَاوَى,ف ت و,masjid|school,6,0,images/words/cmq6hkx6d00gh145k6io4sy5b.jpg,505-fatw.jpg
cmq6hkx6d00gi145kvt4sedl1,506,بِضَاعَة,بضاعة,biḍā'a,"goods, merchandise",سامان، مال,NOUN,FEMININE,بَضَائِع,ب ض ع,marketplace,5,5,images/words/cmq6hkx6d00gi145kvt4sedl1.jpg,506-bi-a.jpg
cmq6hkx6d00gj145kdi2dcaat,507,رِبَا,ربا,ribā,"usury, interest",سود,NOUN,MASCULINE,,ر ب و,marketplace,5,8,images/words/cmq6hkx6d00gj145kdi2dcaat.jpg,507-rib.jpg
cmq6hkx6d00gk145k4e25rp0l,508,دَيْن,دين,dayn,"debt, loan",قرض، ادھار,NOUN,MASCULINE,دُيُون,د ي ن,marketplace,5,3,images/words/cmq6hkx6d00gk145k4e25rp0l.jpg,508-dayn.jpg
cmq6hkx6d00gl145k5z1dpr9x,509,قَرْض,قرض,qarḍ,"loan, lending",قرضہ,NOUN,MASCULINE,قُرُوض,ق ر ض,marketplace,5,7,images/words/cmq6hkx6d00gl145k5z1dpr9x.jpg,509-qar.jpg
cmq6hkx6d00gm145kzwr6v55b,510,كَيْل,كيل,kayl,"measure, quantity",پیمانہ,NOUN,MASCULINE,,ك ي ل,marketplace,5,8,images/words/cmq6hkx6d00gm145kzwr6v55b.jpg,510-kayl.jpg
cmq6hkx6d00gn145krobe5pf6,511,وَزْن,وزن,wazn,weight,وزن,NOUN,MASCULINE,أَوْزَان,و ز ن,marketplace,4,9,images/words/cmq6hkx6d00gn145krobe5pf6.jpg,511-wazn.jpg
cmq6hkx6d00go145kezf0gzr9,512,نَقْد,نقد,naqd,"cash, ready money",نقد رقم,NOUN,MASCULINE,,ن ق د,marketplace,5,0,images/words/cmq6hkx6d00go145kezf0gzr9.jpg,512-naqd.jpg
cmq6hkx6d00gp145ktrsa2ryn,513,دُكَّان,دكان,dukkān,"shop, store",دکان,NOUN,MASCULINE,دَكَاكِين,د ك ن,marketplace,4,0,images/words/cmq6hkx6d00gp145ktrsa2ryn.jpg,513-dukk-n.jpg
cmq6hkx6d00gq145k6djtn6j4,514,بَائِع,بائع,bā'i',"seller, vendor",فروخت کنندہ,NOUN,MASCULINE,بَاعَة,ب ي ع,marketplace,5,0,images/words/cmq6hkx6d00gq145k6djtn6j4.jpg,514-b-i.jpg
cmq6hkx6d00gr145kg2kh7zro,515,مُشْتَرٍ,مشتر,mushtarin,"buyer, purchaser",خریدار,NOUN,MASCULINE,مُشْتَرُون,ش ر و,marketplace,5,0,images/words/cmq6hkx6d00gr145kg2kh7zro.jpg,515-mushtarin.jpg
cmq6hkx6d00gs145kpibghhdf,516,رِبْح,ربح,ribḥ,"profit, gain",منافع، نفع,NOUN,MASCULINE,أَرْبَاح,ر ب ح,marketplace,5,2,images/words/cmq6hkx6d00gs145kpibghhdf.jpg,516-rib.jpg
cmq6hkx6d00gt145kqqpmxn03,517,خَسَارَة,خسارة,khisāra,loss,نقصان، خسارہ,NOUN,FEMININE,,خ س ر,marketplace|quranic,4,15,images/words/cmq6hkx6d00gt145kqqpmxn03.jpg,517-khis-ra.jpg
cmq6hkx6d00gu145klph7va5q,518,مَتَاع,متاع,matā',"goods, enjoyment, provision",سامان، متاع,NOUN,MASCULINE,أَمْتِعَة,م ت ع,marketplace|quranic,4,44,images/words/cmq6hkx6d00gu145klph7va5q.jpg,518-mat.jpg
cmq6hkx6d00gv145kx1afi97q,519,حِرْفَة,حرفة,ḥirfa,"craft, profession, trade",ہنر، پیشہ,NOUN,FEMININE,حِرَف,ح ر ف,marketplace,6,0,images/words/cmq6hkx6d00gv145kx1afi97q.jpg,519-irfa.jpg
cmq6hkx6d00gw145k05up7b30,520,عَقْد,عقد,'aqd,"contract, agreement",عقد، معاہدہ,NOUN,MASCULINE,عُقُود,ع ق د,marketplace,5,5,images/words/cmq6hkx6d00gw145k05up7b30.jpg,520-aqd.jpg
cmq6hkx6d00gx145kt0rik7tk,521,صَنَاعَة,صناعة,ṣinā'a,"industry, craft, making",صنعت، صناعت,NOUN,FEMININE,صِنَاعَات,ص ن ع,marketplace,6,3,images/words/cmq6hkx6d00gx145kt0rik7tk.jpg,521-in-a.jpg
cmq6hkx6d00gy145kkzj1sp9k,522,أَمَانَة,امانة,amāna,"trust, honesty",امانت,NOUN,FEMININE,أَمَانَات,أ م ن,marketplace|worship|quranic,4,6,images/words/cmq6hkx6d00gy145kkzj1sp9k.jpg,522-am-na.jpg
cmq6hkx6d00gz145k5z5jabqy,523,سِلْعَة,سلعة,sil'a,"commodity, product",مال، اشیاء,NOUN,FEMININE,سِلَع,س ل ع,marketplace,5,0,images/words/cmq6hkx6d00gz145k5z5jabqy.jpg,523-sil-a.jpg
cmq6hkx6d00h0145kh7y1e9j1,524,صَرَّاف,صراف,ṣarrāf,"money changer, banker",صراف,NOUN,MASCULINE,صَرَّافُون,ص ر ف,marketplace,6,0,images/words/cmq6hkx6d00h0145kh7y1e9j1.jpg,524-arr-f.jpg
cmq6hkx6d00h1145kag3858ek,525,غَبْن,غبن,ghabn,"deception, cheating in trade",دھوکہ، فریب,NOUN,MASCULINE,,غ ب ن,marketplace,6,1,images/words/cmq6hkx6d00h1145kag3858ek.jpg,525-ghabn.jpg
cmq6hkx6d00h2145khboxedw3,526,مَدْرَسَة,مدرسة,madrasa,"school, madrasa",مدرسہ، اسکول,NOUN,FEMININE,مَدَارِس,د ر س,school,2,0,images/words/cmq6hkx6d00h2145khboxedw3.jpg,526-madrasa.jpg
cmq6hkx6d00h3145kja0p65x4,527,لَوْح,لوح,lawḥ,"board, tablet",تختی,NOUN,MASCULINE,أَلْوَاح,ل و ح,school|quranic,3,5,images/words/cmq6hkx6d00h3145kja0p65x4.jpg,527-law.jpg
cmq6hkx6d00h4145ko4u9yb8i,528,امْتِحَان,امتحان,imtiḥān,"exam, test",امتحان,NOUN,MASCULINE,امْتِحَانَات,م ح ن,school,4,0,images/words/cmq6hkx6d00h4145ko4u9yb8i.jpg,528-imti-n.jpg
cmq6hkx6d00h5145kcog1eni6,529,نَجَاح,نجاح,najāḥ,success,کامیابی,NOUN,MASCULINE,,ن ج ح,school,3,0,images/words/cmq6hkx6d00h5145kcog1eni6.jpg,529-naj.jpg
cmq6hkx6d00h6145k0ak1z64e,530,فَهِمَ,فهم,fahima,he understood,اس نے سمجھا,VERB_PAST,,,ف ه م,school|verbs,3,0,images/words/cmq6hkx6d00h6145k0ak1z64e.jpg,530-fahima.jpg
cmq6hkx6d00h7145ky1yeus8u,531,حَفِظَ,حفظ,ḥafiẓa,"he memorized, he preserved",اس نے حفظ کیا,VERB_PAST,,,ح ف ظ,school|verbs|worship,3,12,images/words/cmq6hkx6d00h7145ky1yeus8u.jpg,531-afi-a.jpg
cmq6hkx6d00h8145kmbm7ufz9,532,شَرَحَ,شرح,sharaḥa,"he explained, he opened",اس نے سمجھایا، کھولا,VERB_PAST,,,ش ر ح,school|verbs,4,4,images/words/cmq6hkx6d00h8145kmbm7ufz9.jpg,532-shara-a.jpg
cmq6hkx6d00h9145k8qqixr8c,533,مَعْنًى,معنى,ma'nā,"meaning, significance",معنی، مطلب,NOUN,MASCULINE,مَعَانٍ,ع ن و,school,3,0,images/words/cmq6hkx6d00h9145k8qqixr8c.jpg,533-ma-n.jpg
cmq6hkx6d00ha145kear51wij,534,لُغَة,لغة,lugha,language,زبان، لغت,NOUN,FEMININE,لُغَات,ل غ و,school,3,0,images/words/cmq6hkx6d00ha145kear51wij.jpg,534-lugha.jpg
cmq6hkx6d00hb145khujl536b,535,نَحْو,نحو,naḥw,"grammar (Arabic), direction",نحو، صرف و نحو,NOUN,MASCULINE,,ن ح و,school,4,9,images/words/cmq6hkx6d00hb145khujl536b.jpg,535-na-w.jpg
cmq6hkx6d00hc145kw5rniazk,536,صَرْف,صرف,ṣarf,"morphology (Arabic), changing",صرف,NOUN,MASCULINE,,ص ر ف,school,5,6,images/words/cmq6hkx6d00hc145kw5rniazk.jpg,536-arf.jpg
cmq6hkx6d00hd145kh2c5t5zr,537,جَامِعَة,جامعة,jāmi'a,university,جامعہ، یونیورسٹی,NOUN,FEMININE,جَامِعَات,ج م ع,school,5,0,images/words/cmq6hkx6d00hd145kh2c5t5zr.jpg,537-j-mi-a.jpg
cmq6hkx6d00he145ko1fljgqv,538,دَفْتَر,دفتر,daftar,"notebook, record book",کاپی، دفتر,NOUN,MASCULINE,دَفَاتِر,د ف ت,school,3,0,images/words/cmq6hkx6d00he145ko1fljgqv.jpg,538-daftar.jpg
cmq6hkx6d00hf145kcd6waypa,539,كِتَابَة,كتابة,kitāba,"writing, script",لکھنا، کتابت,NOUN,FEMININE,,ك ت ب,school,2,0,images/words/cmq6hkx6d00hf145kcd6waypa.jpg,539-kit-ba.jpg
cmq6hkx6d00hg145k1tmk9r1p,540,فَصِيح,فصيح,faṣīḥ,"eloquent, classical (Arabic)",فصیح، بلیغ,ADJECTIVE,MASCULINE,فُصَحَاء,ف ص ح,school,5,0,images/words/cmq6hkx6d00hg145k1tmk9r1p.jpg,540-fa.jpg
cmq6hkx6d00hh145kkfd8prms,541,شَرْح,شرح,sharḥ,"explanation, commentary",شرح,NOUN,MASCULINE,شُرُوح,ش ر ح,school,4,2,images/words/cmq6hkx6d00hh145kkfd8prms.jpg,541-shar.jpg
cmq6hkx6d00hi145kyuic0bal,542,تَعْلِيم,تعليم,ta'līm,"education, teaching",تعلیم,NOUN,MASCULINE,,ع ل م,school,3,0,images/words/cmq6hkx6d00hi145kyuic0bal.jpg,542-ta-l-m.jpg
cmq6hkx6d00hj145kiw7bwdyj,543,بَحْث,بحث,baḥth,"research, investigation",تحقیق، بحث,NOUN,MASCULINE,بُحُوث,ب ح ث,school,5,2,images/words/cmq6hkx6d00hj145kiw7bwdyj.jpg,543-ba-th.jpg
cmq6hkx6d00hk145ku0oqh1ky,544,إِجَابَة,اجابة,ijāba,"answer, response",جواب,NOUN,FEMININE,إِجَابَات,ج و ب,school,3,1,images/words/cmq6hkx6d00hk145ku0oqh1ky.jpg,544-ij-ba.jpg
cmq6hkx6d00hl145kd9rw9sbe,545,سُؤَال,سؤال,su'āl,"question, asking",سوال,NOUN,MASCULINE,أَسْئِلَة,س أ ل,school,2,0,images/words/cmq6hkx6d00hl145kd9rw9sbe.jpg,545-su-l.jpg
cmq6hkx6d00hm145kfn2067j9,546,فَهْم,فهم,fahm,"understanding, comprehension",فہم، سمجھ,NOUN,MASCULINE,,ف ه م,school,3,0,images/words/cmq6hkx6d00hm145kfn2067j9.jpg,546-fahm.jpg
cmq6hkx6d00hn145kc0ov1gd3,547,إِعْرَاب,اعراب,i'rāb,"parsing (Arabic grammar), vowelisation",اعراب,NOUN,MASCULINE,,ع ر ب,school,5,0,images/words/cmq6hkx6d00hn145kc0ov1gd3.jpg,547-i-r-b.jpg
cmq6hkx6d00ho145kl60y139q,548,مُفْرَدَات,مفردات,mufradāt,"vocabulary, individual words",مفردات، الفاظ,NOUN,FEMININE,,ف ر د,school,3,0,images/words/cmq6hkx6d00ho145kl60y139q.jpg,548-mufrad-t.jpg
cmq6hkx6d00hp145k166vr2h3,549,قَاعِدَة,قاعدة,qā'ida,"rule, principle, base",قاعدہ، اصول,NOUN,FEMININE,قَوَاعِد,ق ع د,school,4,4,images/words/cmq6hkx6d00hp145k166vr2h3.jpg,549-q-ida.jpg
cmq6hkx6d00hq145k7rb2td64,550,تَمْرِين,تمرين,tamrīn,"exercise, practice",مشق، ورزش,NOUN,MASCULINE,تَمَارِين,م ر ن,school,3,0,images/words/cmq6hkx6d00hq145k7rb2td64.jpg,550-tamr-n.jpg
cmq6hkx6d00hr145kthb2f21b,551,سِتَّة,ستة,sitta,six,چھ,NUMBER,FEMININE,,س ت ت,numbers,2,7,images/words/cmq6hkx6d00hr145kthb2f21b.jpg,551-sitta.jpg
cmq6hkx6d00hs145k31rbvy2c,552,سَبْعَة,سبعة,sab'a,seven,سات,NUMBER,FEMININE,,س ب ع,numbers,2,24,images/words/cmq6hkx6d00hs145k31rbvy2c.jpg,552-sab-a.jpg
cmq6hkx6d00ht145kkag6yc9z,553,ثَمَانِيَة,ثمانية,thamāniya,eight,آٹھ,NUMBER,FEMININE,,ث م ن,numbers,2,5,images/words/cmq6hkx6d00ht145kkag6yc9z.jpg,553-tham-niya.jpg
cmq6hkx6d00hu145kro5fmo91,554,تِسْعَة,تسعة,tis'a,nine,نو,NUMBER,FEMININE,,ت س ع,numbers,2,5,images/words/cmq6hkx6d00hu145kro5fmo91.jpg,554-tis-a.jpg
cmq6hkx6d00hv145kuuskv63f,555,عَشَرَة,عشرة,'ashara,ten,دس,NUMBER,FEMININE,,ع ش ر,numbers,2,16,images/words/cmq6hkx6d00hv145kuuskv63f.jpg,555-ashara.jpg
cmq6hkx6d00hw145kvsn9iav2,556,عِشْرُون,عشرون,'ishrūn,twenty,بیس,NUMBER,MASCULINE,,ع ش ر,numbers,3,2,images/words/cmq6hkx6d00hw145kvsn9iav2.jpg,556-ishr-n.jpg
cmq6hkx6d00hx145kyvz1nsrr,557,ثَلَاثُون,ثلاثون,thalāthūn,thirty,تیس,NUMBER,MASCULINE,,ث ل ث,numbers,3,1,images/words/cmq6hkx6d00hx145kyvz1nsrr.jpg,557-thal-th-n.jpg
