scope,isInVocabularyWord,vocabId,vocabSortOrder,arPlain,arabic,transliteration,translationEn,translationUr,discoverType,discoverMentionCount,firstFixture,discoverImageUrl,vocabImageUrl,recommendedImageTarget
discover_card_only,no,,,سألت هند أخاها: هل أنت طالب؟,"سَأَلَتْ هِنْدٌ أَخَهَا: ""هَلْ أَنْتَ طَالِبٌ؟""",sa'alati hindun akhahaa: 'hal anta taalibun?',Hind asked her brother: 'Are you a student?',ہند نے اپنے بھائی سے پوچھا: 'کیا تم طالب علم ہو؟',EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-02.json,,,images/discover/سالت-هند-اخاها:-هل-انت-طالب؟.jpg
discover_card_only,no,,,أجاب · أجابت · إجابة · نعم · لا · رد · صحيح,أَجَابَ · أَجَابَتْ · إِجَابَةٌ · نَعَمْ · لَا · رَدَّ · صَحِيحٌ,—,he answered · she answered · an answer · yes · no · he replied / responded · correct / true,اس نے جواب دیا · اس نے جواب دیا (مؤنث) · جواب · جی ہاں · نہیں · اس نے جواب دیا/رد کیا · صحیح/درست,WORD,1,warsh-backend/prisma/fixtures/chapter-22-lesson-03.json,,,images/discover/اجاب-·-اجابت-·-اجابة-·-نعم-·-لا-·-رد-·-صحيح.jpg
discover_card_only,no,,,أجاب علي: نعم، أنا طالب,"أَجَابَ عَلِيٌّ: ""نَعَمْ، أَنَا طَالِبٌ""","ajaaba 'aliyyun: 'na'am, anaa taalibun'","Ali answered: 'Yes, I am a student.'",علی نے جواب دیا: 'جی ہاں، میں طالب علم ہوں۔',EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-03.json,,,images/discover/اجاب-علي:-نعم،-انا-طالب.jpg
discover_card_only,no,,,أجابت فاطمة: لا، أنا معلمة,"أَجَابَتْ فَاطِمَةُ: ""لَا، أَنَا مُعَلِّمَةٌ""","ajaabati faatimatun: 'laa, anaa mu'allimatun'","Fatima answered: 'No, I am a teacher.'",فاطمہ نے جواب دیا: 'نہیں، میں استانی ہوں۔',EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-03.json,,,images/discover/اجابت-فاطمة:-لا،-انا-معلمة.jpg
discover_card_only,no,,,سأل علي: ما هذا؟ / أجاب حسن: هذا كتاب,"سَأَلَ عَلِيٌّ: ""مَا هَذَا؟"" / أَجَابَ حَسَنٌ: ""هَذَا كِتَابٌ""",sa'ala 'aliyyun: 'maa haadhaa?' / ajaaba hlasanun: 'haadhaa kitaabun',Ali asked: 'What is this?' / Hasan answered: 'This is a book.',علی نے پوچھا: 'یہ کیا ہے؟' / حسن نے جواب دیا: 'یہ کتاب ہے۔',EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-04.json,,,images/discover/سال-علي:-ما-هذا؟-/-اجاب-حسن:-هذا-كتاب.jpg
discover_card_only,no,,,سألت هند: أين المسجد؟ / أجابت فاطمة: المسجد قرب المدرسة,"سَأَلَتْ هِنْدٌ: ""أَيْنَ الْمَسْجِدُ؟"" / أَجَابَتْ فَاطِمَةُ: ""الْمَسْجِدُ قُرْبُ الْمَدْرَسَةِ""",sa'alati hindun: 'ayna al-masjidu?' / ajaabati faatimatun: 'al-masjidu qurbu al-madrasati',Hind asked: 'Where is the mosque?' / Fatima answered: 'The mosque is near the school.',ہند نے پوچھا: 'مسجد کہاں ہے؟' / فاطمہ نے جواب دیا: 'مسجد school کے قریب ہے۔',EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-04.json,,,images/discover/سالت-هند:-اين-المسجد؟-/-اجابت-فاطمة:-المسجد-قرب-المدرسة.jpg
discover_card_only,no,,,قال الاستاذ: الطلاب في المكتب / قال طالب: هل الكتاب جديد؟ / أجاب الاستاذ: نعم,"قَالَ الْأَسْتَاذُ: ""الطَّلَابُ فِي الْمَكْتَبِ"" / قَالَ طَالِبٌ: ""هَلِ الْكِتَابُ جَدِيدٌ؟"" / أَجَابَ الْأَسْتَاذُ: ""نَعَمْ""",qaala al-ustaadu: 'at-tullaabu fi al-maktabi' / qaala taalibun: 'hal al-kitaabu jadiidun?' / ajaaba al-ustaadu: 'na'am',The teacher said: 'The students are in the office.' / A student said: 'Is the book new?' / The teacher answered: 'Yes.',استاد نے کہا: 'طالب علم دفتر میں ہیں۔' / ایک طالب علم نے کہا: 'کیا کتاب نئی ہے؟' / استاد نے جواب دیا: 'جی ہاں'۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-04.json,,,images/discover/قال-الاستاذ:-الطلاب-في-المكتب-/-قال-طالب:-هل-الكتاب-جديد؟-/-اجاب-الاستاذ:-نعم.jpg
discover_card_only,no,,,هذا · هذه · قرب · بعيد · جديد · قديم · دعا · حدث,هَذَا · هَذِهِ · قُرْبُ · بَعِيدٌ · جَدِيدٌ · قَدِيمٌ · دَعَا · حَدَّثَ,—,this (m) · this (f) · near · far · new · old / ancient · he called · he spoke / narrated,یہ (مذکر) · یہ (مؤنث) · قریب · دور · نیا · پرانا · اس نے بلایا · اس نے بتایا/حدیث بیان کی,WORD,1,warsh-backend/prisma/fixtures/chapter-22-lesson-04.json,,,images/discover/هذا-·-هذه-·-قرب-·-بعيد-·-جديد-·-قديم-·-دعا-·-حدث.jpg
discover_card_only,no,,,قال علي: المسجد قريب / سأل حسن: أين المسجد؟ / أجاب علي: قرب المدرسة,"قَالَ عَلِيٌّ: ""الْمَسْجِدُ قَرِيبٌ"" / سَأَلَ حَسَنٌ: ""أَيْنَ الْمَسْجِدُ؟"" / أَجَابَ عَلِيٌّ: ""قُرْبُ الْمَدْرَسَةِ""",qaala 'aliyyun: 'al-masjidu qariibun' / sa'ala hasanun: 'ayna al-masjidu?' / ajaaba 'aliyyun: 'qurbu al-madrasati',Ali said: 'The mosque is near.' / Hasan asked: 'Where is the mosque?' / Ali answered: 'Near the school.',علی نے کہا: 'مسجد قریب ہے' / حسن نے پوچھا: 'مسجد کہاں ہے؟' / علی نے جواب دیا: 'school کے قریب'۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-22-lesson-05.json,,,images/discover/قال-علي:-المسجد-قريب-/-سال-حسن:-اين-المسجد؟-/-اجاب-علي:-قرب-المدرسة.jpg
discover_card_only,no,,,ذلك بيت المسلم,ذَلِكَ بَيْتُ الْمُسْلِمِ,dhaalika baytul muslimi,That is the Muslim's house.,وہ مسلمان کا گھر ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-01.json,,,images/discover/ذلك-بيت-المسلم.jpg
discover_card_only,no,,,هؤلء طلاب المدرسة,هَؤُلَاءِ طُلَّابُ الْمَدْرَسَةِ,haa'ulaa'i tullaabu al-madrasati,These are the school students.,یہ اسکول کے طالب علم ہیں۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-01.json,,,images/discover/هؤلء-طلاب-المدرسة.jpg
discover_card_only,no,,,الذي يقرأ الكتاب,الَّذِي يَقْرَأُ الْكِتَابَ,alladhii yaqra'ul kitaaba,The one who reads the book.,جو کتاب پڑھتا ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-02.json,,,images/discover/الذي-يقرا-الكتاب.jpg
discover_card_only,no,,,المسلمة التي تقرأ القرآن,الْمُسْلِمَةُ الَّتِي تَقْرَأُ الْقُرْآنَ,al-muslimahtu allatii taqra'ul qur'aana,The believing woman who reads the Quran.,مومنہ عورت جو قرآن پڑھتی ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-02.json,,,images/discover/المسلمة-التي-تقرا-القران.jpg
discover_card_only,no,,,أكل الطالب في المطعم,أَكَلَ الطَّالِبُ فِي الْمَطْعَمِ,akala at-taalibu fil maT'am,The student ate in the restaurant.,طالب علم نے ریستوراں میں کھایا۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-03.json,,,images/discover/اكل-الطالب-في-المطعم.jpg
discover_card_only,no,,,ذهب الرجل إلى المسجد,ذَهَبَ الرَّجُلُ إِلَى الْمَسْجِدِ,dhahabar rajulu ilal masjidi,The man went to the mosque.,آدمی مسجد کی طرف گیا۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-03.json,,,images/discover/ذهب-الرجل-الي-المسجد.jpg
discover_card_only,no,,,شرب المسلمون من الماء,شَرِبَ الْمُسْلِمُونَ مِنَ الْمَاءِ,sharibal muslimoona minal maa'i,The Muslims drank from the water.,مسلمانوں نے پانی سے پیا۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-03.json,,,images/discover/شرب-المسلمون-من-الماء.jpg
discover_card_only,no,,,الذي خلق الفلق,الَّذِي خَلَقَ الْفَلَقَ,alladhii khalaqal falaqa,He who created the dawn.,جس نے субһ کو پیدا کیا۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-04.json,,,images/discover/الذي-خلق-الفلق.jpg
discover_card_only,no,,,ربنا خالق كل شيء,رَبُّنَا خَالِقُ كُلِّ شَيْءٍ,rabbunaa khaaliqu kulli shay-in,Our Lord is the Creator of all things.,ہمارا رب ہر چیز کا خالق ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-04.json,,,images/discover/ربنا-خالق-كل-شيء.jpg
discover_card_only,no,,,قل أعوذ برب الفلق,قُلْ أَعُوذُ بِرَبِّ الْفَلَقِ,qul a'oodhu bi-rabbi al-falaqi,"Say, I seek refuge in the Lord of the dawn.",کہہ دیجیے، میں субһ کے رب کی پناہ مانگتا ہوں۔,AYAH_PREVIEW,2,warsh-backend/prisma/fixtures/chapter-23-lesson-04.json,,,images/discover/قل-اعوذ-برب-الفلق.jpg
discover_card_only,no,,,هذا رب الفلق,هَذَا رَبُّ الْفَلَقِ,haadhaa rabbul falaqi,This is the Lord of the dawn.,یہ субһ کا رب ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-23-lesson-04.json,,,images/discover/هذا-رب-الفلق.jpg
discover_card_only,no,,,إن الكتاب لا يمكن,إِنَّ الْكِتَابَ لَا يُمَكِّنُ,inna al-kitaaba laa yumakkinu,"Indeed, the book does not admit.",بے شک کتاب قبول نہیں کرتی۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-01.json,,,images/discover/ان-الكتاب-لا-يمكن.jpg
discover_card_only,no,,,إن الله لا يستحيي,إِنَّ اللَّهَ لَا يَسْتَحْيِي,inna Allaha la yastahyi,"Indeed, Allah does not shy away.",بے شک اللہ شرماتا نہیں۔,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-01.json,,,images/discover/ان-الله-لا-يستحيي.jpg
discover_card_only,no,,,إنا جعلناه قرآنا عربيا,إِنَّا جَعَلْنَاهُ قُرْآنًا عَرَبِيًّا,innaa ja'alnahu quranan 'arabiyyan,"Indeed, We have made it an Arabic Quran.",بے شک ہم نے اسے عربی قرآن بنایا ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-01.json,,,images/discover/انا-جعلناه-قرانا-عربيا.jpg
discover_card_only,no,,,إن الكتاب جديد,إِنَّ الْكِتَابَ جَدِيدٌ,inna al-kitaaba jadiidun,"Indeed, the book is new.",بے شک کتاب نئی ہے۔,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-02.json,,,images/discover/ان-الكتاب-جديد.jpg
discover_card_only,no,,,إن الكتاب كبير,إِنَّ الْكِتَابَ كَبِيرٌ,inna al-kitaaba kabiirun,"Indeed, the book is big.",بے شک کتاب بڑی ہے۔,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-02.json,,,images/discover/ان-الكتاب-كبير.jpg
discover_card_only,no,,,إنا أعطيناك الكوثر,إِنَّا أَعْطَيْنَاكَ الْكَوْثَرَ,innaa a'thaynaaka al-kawthara,"Indeed, We have given you Al-Kawthar.",بے شک ہم نے تمہیں کوثر دیا ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-03.json,,,images/discover/انا-اعطيناك-الكوثر.jpg
discover_card_only,no,,,إنا نحن نحيي ونميت,إِنَّا نَحْنُ نُحْيِي وَنُمِيتُ,innaa nahnu nuhyii wa numiitu,"Indeed, We — We give life and cause death.",بے شک ہم — ہم زندہ کرتے ہیں اور مار دیتے ہیں۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-03.json,,,images/discover/انا-نحن-نحيي-ونميت.jpg
discover_card_only,no,,,إن الكتاب واحد,إِنَّ الْكِتَابَ وَاحِدٌ,inna al-kitaaba waahidun,"Indeed, the book is one.",بے شک کتاب ایک ہے۔,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-04.json,,,images/discover/ان-الكتاب-واحد.jpg
discover_card_only,no,,,واحد - اثنان - ثلاثة - أربعة - خمسة - ستة - سبعة - ثمانية - تسعة - عشرة,وَاحِدٌ — اثْنَانِ — ثَلَاثَةٌ — أَرْبَعَةٌ — خَمْسَةٌ — سِتَّةٌ — سَبْعَةٌ — ثَمَانِيَةٌ — تِسْعَةٌ — عَشَرَةٌ,waahidun — ithnaani — thalathatu — arba'atu — khamsatu — sittu — sab'atu — thamaaniatu — tis'atu — 'asharatu,One — Two — Three — Four — Five — Six — Seven — Eight — Nine — Ten (masc. forms),ایک — دو — تین — چار — پانچ — چھ — سات — آٹھ — نو — دس (مذکر اشکال),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-04.json,,,images/discover/واحد---اثنان---ثلاثة---اربعة---خمسة---ستة---سبعة---ثمانية---تسعة---عشرة.jpg
discover_card_only,no,,,واحدة - اثنتان - ثلاث - أربعا - خمş - ست - سبع - ثمان - تسع - عشر,وَاحِدَةٌ — اثْنَتَانِ — ثَلَاثٌ — أَرْبَعٌ — خَمْسٌ — سِتٌّ — سَبْعٌ — ثَمَانٍ — تِسْعٌ — عَشْرٌ,waahidatu — ithnaatayni — thalathu — arba'u — khamsu — sittu — sab'u — thamaanu — tis'u — 'ashru,One — Two — Three — Four — Five — Six — Seven — Eight — Nine — Ten (fem. forms),ایک — دو — تین — چار — پانچ — چھ — سات — آٹھ — نو — دس (مؤنث اشکال),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-04.json,,,images/discover/واحدة---اثنتان---ثلاث---اربعا---خمş---ست---سبع---ثمان---تسع---عشر.jpg
discover_card_only,no,,,أعطيناك,أَعْطَيْنَاكَ,a'thaynaaka,We gave you,ہم نے تمہیں دیا,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-05.json,,,images/discover/اعطيناك.jpg
discover_card_only,no,,,إنا,إِنَّا,innaa,Indeed We (emphatic),بے شک ہم (زور کے ساتھ),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-05.json,,,images/discover/انا.jpg
discover_card_only,no,,,الكوثر,الْكَوْثَرَ,al-kawthara,Al-Kawthar (abundance / the River in Paradise),کوثر (بہت زیادہ / جنت میں دریا),EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-24-lesson-05.json,,,images/discover/الكوثر.jpg
discover_card_only,no,,,إن البيت كبير,إِنَّ الْبَيْتَ كَبِيرٌ,inna al-bayta kabiirun,"Indeed, the house is big.",بے شک گھر بڑا ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-06.json,,,images/discover/ان-البيت-كبير.jpg
discover_card_only,no,,,إن المسجد جميل,إِنَّ الْمَسْجِدَ جَمِيلٌ,inna al-masjida jamiilun,"Indeed, the mosque is beautiful.",بے شک مسجد خوبصورت ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-24-lesson-06.json,,,images/discover/ان-المسجد-جميل.jpg
discover_card_only,no,,,الله ليس كمثله شيء,اللَّهُ لَيْسَ كَمِثْلِهِ شَيْءٌ,al-laahu layla kathihii shay-on,Allah is not like anything.,اللہ کسی چیز کے مثل نہیں ہے۔,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-25-lesson-01.json,,,images/discover/الله-ليس-كمثله-شيء.jpg
discover_card_only,no,,,المسلم ليس كافراً,الْمُسْلِمُ لَيْسَ كَافِرًا,al-muslimu layla kaafiran,The Muslim is not a disbeliever.,مسلمان کافر نہیں ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-25-lesson-01.json,,,images/discover/المسلم-ليس-كافرا.jpg
discover_card_only,no,,,هذا الكتاب ليس قديماً,هَذَا الْكِتَابُ لَيْسَ قَدِيمًا,haadhaa al-kitaabu layla qadiiman,This book is not old.,یہ کتاب پرانی نہیں ہے۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-25-lesson-01.json,,,images/discover/هذا-الكتاب-ليس-قديما.jpg
